id,company_id,user_id,list_id,project_id,group_id,parent_user_id,parent_id,title,description,remainder,tag,stage,priority,note,due_date,status,internal_status,assigned_to,assigned_by,started_at,completed_at,sub_task_count,total_collaborators,total_attachment,total_comment,total_sub_task_complete,cron_run,delete,reminder_notify_sent,elastic_cron_run,duration_interval,duartion_frequency,recurring_task_id,created_at,updated_at,recent_at
435,9742398,88479168,105,0,0,0,0,"Noce task",,"2024-03-20 15:17:32",,,Medium,,"2024-03-22 15:17:24",Completed,completed,55954329,88479168,"2024-03-20 15:17:32","2024-03-20 15:17:32",1,2,0,0,1,0,0,1,0,0,,0,"2024-03-20 15:17:32","2024-03-27 19:25:51","2024-03-20 15:17:32"
439,9742398,88479168,105,0,0,0,0,Nothing,"But do this","2024-03-20 15:32:51",,,High,,"2024-03-22 15:32:45",Completed,completed,55954329,88479168,"2024-03-20 15:32:51","2024-03-20 19:42:49",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-20 15:32:51","2024-03-20 19:42:49","2024-03-20 15:32:51"
440,9742398,88479168,105,0,0,0,0,"So that",Dbbd,"2024-03-20 15:34:57",,,High,,"2024-03-20 15:34:53",Completed,completed,55954329,88479168,"2024-03-20 15:34:57","2024-03-20 17:51:18",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-20 15:34:57","2024-03-20 17:51:18","2024-03-20 15:34:57"
441,9742398,88479168,105,0,0,0,0,"Do that",,"2024-03-20 15:37:44",,,Medium,,"2024-03-20 15:37:42",Completed,completed,55954329,88479168,"2024-03-20 15:37:44","2024-03-20 15:37:44",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-20 15:37:44","2024-03-27 19:00:17","2024-03-20 15:37:44"
442,9742398,88479168,105,0,0,0,0,Nothjng,,"2024-03-20 15:39:07",,,Medium,,"2024-03-20 15:39:05",Open,overdue,55954329,88479168,"2024-03-20 15:39:07","2024-03-20 15:39:07",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-20 15:39:07","2024-03-20 15:39:07","2024-03-20 15:39:07"
444,9742398,44136773,0,3,0,0,0,FSD,,"2024-03-20 15:51:35",,,High,,NULL,Open,Open,44136773,44136773,"2024-03-20 15:51:35","2024-03-20 15:51:35",0,0,0,0,0,0,0,1,0,0,,0,"2024-03-20 15:51:35","2024-03-20 15:51:35","2024-03-20 15:51:35"
445,9742398,44136773,0,3,0,0,0,DS,,"2024-03-20 15:51:35",,,Medium,,NULL,Open,Open,44136773,44136773,"2024-03-20 15:51:35","2024-03-20 15:51:35",0,0,0,0,0,0,0,1,0,0,,0,"2024-03-20 15:51:35","2024-03-27 14:05:02","2024-03-20 15:51:35"
446,9742398,44136773,0,3,0,0,0,DSF,,"2024-03-20 15:51:35",,,"No Priority",,NULL,Completed,completed,44136773,44136773,"2024-03-20 15:51:35","2024-03-27 14:05:18",0,0,0,0,0,0,0,1,0,0,,0,"2024-03-20 15:51:35","2024-03-27 14:05:18","2024-03-20 15:51:35"
447,9742398,44136773,0,3,0,0,0,fdsf,,"2024-03-20 15:51:55",,,Low,,NULL,"Dev completed testing",completed,12413271,44136773,"2024-03-20 15:51:55","2024-03-20 15:51:55",0,0,0,0,0,0,0,1,0,0,,0,"2024-03-20 15:51:55","2024-04-16 17:14:23","2024-03-20 15:51:55"
448,9742398,44136773,0,3,0,0,0,DSSD,,"2024-03-20 15:51:55",,,"No Priority",,NULL,"Dev completed testing",completed,12413271,44136773,"2024-03-20 15:51:55","2024-03-27 14:03:55",1,0,0,0,1,0,0,1,0,0,,0,"2024-03-20 15:51:55","2024-04-05 13:51:47","2024-03-20 15:51:55"
449,9742398,44136773,0,3,0,0,0,FSDF,,"2024-03-20 15:51:55",Refactor,,Medium,,"2024-03-27 09:02:34",Completed,completed,82956457,44136773,"2024-03-20 15:51:55","2024-03-26 19:44:36",0,1,0,0,0,0,0,1,0,0,,0,"2024-03-20 15:51:55","2024-03-26 19:44:47","2024-03-26 19:44:41"
451,9742398,44136773,0,3,0,0,0,SDFSDF,,"2024-03-20 15:52:06",,,"No Priority",,"2024-03-21 09:02:34","Dev completed testing",completed,71764397,44136773,"2024-03-21 09:02:34","2024-03-20 15:52:06",0,0,0,0,0,0,0,1,0,0,,0,"2024-03-20 15:52:06","2024-04-05 13:59:12","2024-03-20 15:52:06"
453,9742398,88479168,105,0,0,0,0,"Do that","Aample desc","2024-03-20 15:53:08",,,Medium,,"2024-03-20 15:53:07",Completed,completed,55954329,88479168,"2024-03-20 15:53:08","2024-03-20 15:53:08",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-20 15:53:08","2024-03-27 19:00:14","2024-03-20 15:53:08"
456,9742398,88479168,105,0,0,0,0,"Dont do that",,"2024-03-20 15:58:07",,,"No Priority",,"2024-03-20 15:58:02",Completed,completed,55954329,88479168,"2024-03-20 15:58:07","2024-03-20 15:58:07",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-20 15:58:07","2024-03-27 19:00:04","2024-03-20 15:58:07"
457,9742398,88479168,105,0,0,0,0,"That bof",,"2024-03-20 16:00:25",,,Medium,,"2024-03-20 16:00:19",Completed,completed,55954329,88479168,"2024-03-20 16:00:25","2024-03-20 16:00:25",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-20 16:00:25","2024-03-27 19:00:07","2024-03-20 16:00:25"
458,9742398,88479168,105,0,0,0,0,"Nothing. Buc",,"2024-03-20 16:12:19",,,Medium,,"2024-03-20 16:12:17",Completed,completed,55954329,88479168,"2024-03-20 16:12:19","2024-03-20 16:12:19",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-20 16:12:19","2024-03-27 19:00:10","2024-03-20 16:12:19"
468,9742398,55954329,90,0,0,0,0,"Live Your Life",,"2024-03-20 17:23:00",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-20 17:23:00","2024-03-20 17:23:00",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-20 17:23:00","2024-03-20 17:23:00","2024-03-20 17:23:00"
508,9742398,88479168,105,0,0,0,0,"Hiii haris",Testing,"2024-03-20 20:04:41",,,Low,,"2024-03-22 20:04:00",In-Progress,overdue,88479168,44136773,"2024-03-20 20:04:41","2024-03-20 20:04:41",0,3,5,0,0,0,0,1,2,0,,0,"2024-03-20 20:04:41","2024-07-15 15:25:05","2024-07-15 15:25:05"
512,9742398,72194965,81,0,0,0,0,Test1,,"2024-03-20 23:45:21",,,Medium,,"2024-03-21 00:00:00",Open,overdue,74963966,72194965,"2024-03-20 23:48:19","2024-03-20 23:45:21",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-20 23:45:21","2024-03-20 23:48:19","2024-03-20 23:45:21"
517,9742398,12413271,25,0,0,0,0,"Task 1",,"2024-03-21 10:54:05",,,Low,,NULL,Completed,completed,44136773,12413271,"2024-03-21 10:54:05","2024-03-21 11:01:11",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 10:54:05","2024-03-21 11:01:11","2024-03-21 10:54:05"
520,9742398,55954329,6,0,0,0,0,"Dummy Task",,NULL,,,"No Priority",,NULL,Completed,completed,44136773,55954329,"2024-03-21 11:57:23","2024-03-21 12:00:23",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 11:57:23","2024-03-21 12:00:23","2024-03-21 11:57:44"
521,9742398,12413271,25,0,0,0,0,"Task check notify check",,NULL,,,Low,,"2024-03-21 00:00:00",Completed,completed,44136773,55954329,"2024-03-21 12:01:24","2024-03-21 12:02:33",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 12:01:24","2024-03-21 12:02:33","2024-03-21 12:01:51"
528,9742398,72194965,81,0,0,0,0,Test1,Cjjv,NULL,,,High,,"2024-03-21 12:41:57",Open,overdue,74963966,72194965,"2024-03-21 12:43:25","2024-03-21 12:42:50",0,1,0,0,0,0,0,1,0,0,,0,"2024-03-21 12:42:50","2024-03-21 12:43:25","2024-03-21 12:43:06"
558,9742398,55954329,105,0,0,0,0,Hiii,,"2024-03-21 18:13:44",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-21 18:13:44","2024-03-21 18:13:44",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 18:13:44","2024-03-21 18:13:44","2024-03-21 18:13:44"
559,9742398,55954329,105,0,0,0,0,Jvhvv,,"2024-03-21 18:14:09",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-21 18:14:09","2024-03-21 18:14:09",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 18:14:09","2024-03-21 18:14:09","2024-03-21 18:14:09"
560,9742398,55954329,105,0,0,0,0,Cgxcghv,,"2024-03-21 18:14:23",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-21 18:14:23","2024-03-21 18:14:23",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 18:14:23","2024-03-27 18:59:55","2024-03-21 18:14:23"
561,9742398,55954329,105,0,0,0,0,Hello,,"2024-03-21 18:16:02",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-21 18:16:02","2024-03-21 18:16:02",1,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 18:16:02","2024-03-27 19:02:46","2024-03-21 18:16:02"
562,9742398,55954329,105,0,0,0,0,Nchfhgkgjvvj,,"2024-03-21 18:16:20",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-21 18:16:20","2024-03-21 18:16:20",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 18:16:20","2024-03-27 18:59:51","2024-03-21 18:16:20"
563,9742398,55954329,105,0,0,0,0,Nvhvj,,"2024-03-21 18:16:32",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-21 18:16:32","2024-03-21 18:16:32",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 18:16:32","2024-03-27 18:59:47","2024-03-21 18:16:32"
564,9742398,55954329,105,0,0,0,0,"Jcjl Huv",,"2024-03-21 18:16:41",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-21 18:16:41","2024-03-21 18:16:41",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 18:16:41","2024-03-21 18:16:41","2024-03-21 18:16:41"
565,9742398,55954329,105,0,0,0,0,Ngbcc,,"2024-03-21 18:17:00",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-21 18:17:00","2024-03-21 18:17:00",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 18:17:00","2024-03-27 18:59:40","2024-03-21 18:17:00"
566,9742398,55954329,105,0,0,0,0,Heyyyy,,"2024-03-21 18:25:30",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-21 18:25:30","2024-03-21 18:25:30",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 18:25:30","2024-03-27 18:59:37","2024-03-21 18:25:30"
567,9742398,55954329,105,0,0,0,0,Hello,,"2024-03-21 18:26:36",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-21 18:26:36","2024-03-21 18:26:36",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 18:26:36","2024-03-27 18:59:31","2024-03-21 18:26:36"
568,9742398,55954329,105,0,0,0,0,Hiii,,"2024-03-21 18:32:12",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-21 18:32:12","2024-03-21 18:32:12",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 18:32:12","2024-03-27 18:59:21","2024-03-21 18:32:12"
569,9742398,25724494,137,0,0,0,0,Bhhchc,,"2024-03-21 18:38:15",,,"No Priority",,NULL,Open,Open,88479168,25724494,"2024-03-21 18:38:15","2024-03-21 18:38:15",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 18:38:15","2024-03-21 18:38:15","2024-03-21 18:38:15"
570,9742398,25724494,137,0,0,0,0,Ttttthh,,"2024-03-21 18:41:35",,,"No Priority",,NULL,Open,Open,88479168,25724494,"2024-03-21 18:41:35","2024-03-21 18:41:35",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 18:41:35","2024-03-21 18:41:35","2024-03-21 18:41:35"
571,9742398,25724494,137,0,0,0,0,Ttt,,"2024-03-21 18:45:40",,,"No Priority",,NULL,Open,Open,88479168,25724494,"2024-03-21 18:45:40","2024-03-21 18:45:40",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 18:45:40","2024-03-21 18:45:40","2024-03-21 18:45:40"
572,9742398,25724494,137,0,0,0,0,Vfhv,,"2024-03-21 18:45:54",,,"No Priority",,NULL,Open,Open,88479168,25724494,"2024-03-21 18:45:54","2024-03-21 18:45:54",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 18:45:54","2024-03-21 18:45:54","2024-03-21 18:45:54"
573,9742398,25724494,137,0,0,0,0,Uhg,,"2024-03-21 18:48:00",,,"No Priority",,NULL,Open,Open,88479168,25724494,"2024-03-21 18:48:00","2024-03-21 18:48:00",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 18:48:00","2024-03-21 18:48:00","2024-03-21 18:48:00"
574,9742398,25724494,137,0,0,0,0,Qqwer,,"2024-03-21 18:48:21",,,"No Priority",,NULL,Open,Open,88479168,25724494,"2024-03-21 18:48:21","2024-03-21 18:48:21",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 18:48:21","2024-03-21 18:48:21","2024-03-21 18:48:21"
575,9742398,88479168,138,0,0,0,0,"notification 1",,"2024-03-21 19:03:36",,,Low,,NULL,Completed,completed,44136773,88479168,"2024-03-21 19:03:36","2024-03-21 19:14:43",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 19:03:36","2024-03-21 19:14:43","2024-03-21 19:03:36"
577,9742398,88479168,138,0,0,0,0,notif,,"2024-03-21 19:07:39",,,Low,,NULL,Open,Open,44136773,88479168,"2024-03-21 19:07:39","2024-03-21 19:28:13",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 19:07:39","2024-04-06 20:49:11","2024-03-21 19:07:39"
578,9742398,88479168,138,0,0,0,0,"notification 3",,"2024-03-21 19:08:04",,,Low,,NULL,Open,Open,44136773,88479168,"2024-03-21 19:08:04","2024-03-21 19:26:57",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 19:08:04","2024-04-06 20:49:02","2024-03-21 19:08:04"
579,9742398,25724494,137,0,0,0,0,Hello,,"2024-03-21 19:20:22",,,"No Priority",,NULL,Open,Open,88479168,25724494,"2024-03-21 19:20:22","2024-03-21 19:20:22",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 19:20:22","2024-03-21 19:20:22","2024-03-21 19:20:22"
580,9742398,25724494,137,0,0,0,0,"Hello hello",,"2024-03-21 19:20:32",,,"No Priority",,NULL,Completed,completed,88479168,25724494,"2024-03-21 19:20:32","2024-03-21 19:20:32",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 19:20:32","2024-04-11 14:57:11","2024-03-21 19:20:32"
581,9742398,25724494,137,0,0,0,0,Uvb,,"2024-03-21 19:20:40",,,"No Priority",,NULL,Open,Open,88479168,25724494,"2024-03-21 19:20:40","2024-03-21 19:20:40",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 19:20:40","2024-03-21 19:20:40","2024-03-21 19:20:40"
582,9742398,25724494,137,0,0,0,0,"Hii Dood","hello there","2024-03-21 19:21:17",,,Medium,,"2024-03-22 20:21:11",Completed,completed,88479168,25724494,"2024-03-21 19:21:17","2024-03-21 19:21:17",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 19:21:17","2024-04-02 18:43:21","2024-03-21 19:21:17"
583,9742398,25724494,137,0,0,0,0,Yvc,,"2024-03-21 19:24:32",,,"No Priority",,NULL,Open,Open,88479168,25724494,"2024-03-21 19:24:32","2024-03-21 19:24:32",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 19:24:32","2024-03-21 19:24:32","2024-03-21 19:24:32"
584,9742398,25724494,137,0,0,0,0,Uvv,,"2024-03-21 19:24:53",,,"No Priority",,NULL,Open,Open,88479168,25724494,"2024-03-21 19:24:53","2024-03-21 19:24:53",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 19:24:53","2024-03-21 19:24:53","2024-03-21 19:24:53"
585,9742398,88479168,138,0,0,0,0,"notification 5",,"2024-03-21 19:28:49",,,Low,,NULL,Open,Open,44136773,88479168,"2024-03-21 19:28:49","2024-03-21 19:29:04",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 19:28:49","2024-04-06 20:49:08","2024-03-21 19:28:49"
586,9742398,88479168,138,0,0,0,0,notific,,"2024-03-21 19:30:04",,,Low,,NULL,Completed,completed,44136773,88479168,"2024-03-21 19:30:04","2024-03-21 19:30:39",0,3,0,0,0,0,0,1,0,0,,0,"2024-03-21 19:30:04","2024-03-21 19:30:39","2024-03-21 19:30:04"
587,9742398,88479168,138,0,0,0,0,"notification 6",,"2024-03-21 19:33:48",,,Low,,NULL,Open,Open,44136773,88479168,"2024-03-21 19:33:48","2024-03-21 19:33:55",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 19:33:48","2024-04-06 20:48:51","2024-03-21 19:33:48"
589,9742398,55954329,138,0,0,0,0,"notification 8",,"2024-03-21 19:40:33",,,Low,,NULL,Open,Open,88479168,55954329,"2024-03-21 19:40:33","2024-03-21 20:06:54",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 19:40:33","2024-04-06 20:48:44","2024-03-21 19:40:33"
590,9742398,88479168,138,0,0,0,0,"notification 9",,"2024-03-21 20:06:20",,,Low,,NULL,Open,Open,12413271,88479168,"2024-03-21 20:06:20","2024-03-21 20:06:20",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 20:06:20","2024-04-06 20:48:58","2024-03-21 20:06:20"
591,9742398,55954329,137,0,0,0,0,"Hello Hello Ligen",,"2024-03-21 20:21:15",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-21 20:21:15","2024-03-22 19:19:07",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 20:21:15","2024-03-22 19:19:07","2024-03-21 20:21:15"
592,9742398,55954329,137,0,0,0,0,"Hey there...",,"2024-03-21 20:22:37",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-21 20:22:37","2024-03-21 20:22:37",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 20:22:37","2024-03-21 20:22:37","2024-03-21 20:22:37"
593,9742398,55954329,137,0,0,0,0,"Hey ligen",,"2024-03-21 20:23:32",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-21 20:23:32","2024-03-21 20:23:32",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 20:23:32","2024-03-21 20:23:32","2024-03-21 20:23:32"
594,9742398,55954329,137,0,0,0,0,"Ligen Raj",,"2024-03-21 20:25:01",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-21 20:25:01","2024-03-21 20:25:01",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 20:25:01","2024-03-21 20:25:01","2024-03-21 20:25:01"
596,9742398,55954329,6,0,0,0,0,Hiiiii,,"2024-03-21 20:30:46",,,"No Priority",,"2024-03-23 21:30:00",Completed,completed,88479168,55954329,"2024-03-21 20:30:46","2024-03-21 20:30:46",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-21 20:30:46","2024-07-08 19:16:56","2024-03-21 20:30:46"
597,9742398,44136773,137,0,0,0,0,"hello ligen",,"2024-03-22 09:37:10",,,Low,,NULL,Open,Open,88479168,44136773,"2024-03-22 09:37:10","2024-03-22 09:37:10",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 09:37:10","2024-03-22 09:37:10","2024-03-22 09:37:10"
598,9742398,55954329,137,0,0,0,0,Hello,,"2024-03-22 09:38:17",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-22 09:38:17","2024-03-22 09:38:17",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 09:38:17","2024-03-22 09:38:17","2024-03-22 09:38:17"
599,9742398,44136773,137,0,0,0,0,"hi ligen",,"2024-03-22 09:40:22",,,Low,,NULL,Open,Open,88479168,44136773,"2024-03-22 09:40:22","2024-03-22 09:40:22",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 09:40:22","2024-03-22 09:40:22","2024-03-22 09:40:22"
600,9742398,44136773,137,0,0,0,0,"hello ligen",,"2024-03-22 09:43:43",,,Low,,NULL,Open,Open,88479168,44136773,"2024-03-22 09:43:43","2024-03-22 09:43:43",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 09:43:43","2024-03-22 09:43:43","2024-03-22 09:43:43"
601,9742398,55954329,137,0,0,0,0,Jiii,,"2024-03-22 09:45:10",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-22 09:45:10","2024-03-22 09:45:10",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 09:45:10","2024-03-22 09:45:10","2024-03-22 09:45:10"
603,9742398,55954329,137,0,0,0,0,"Guddu Morning",guddu,"2024-03-22 10:18:29",,,Starred,,"2024-03-24 11:18:00",Completed,completed,88479168,55954329,"2024-03-22 10:18:29","2024-03-22 10:18:29",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 10:18:29","2024-04-02 18:42:51","2024-03-22 10:18:29"
604,9742398,44136773,802,0,0,0,0,"Single Task",,"2024-03-22 12:04:09",,,Low,,"2024-03-23 00:00:00",Open,overdue,55954329,44136773,"2024-03-22 12:04:09","2024-03-22 12:04:09",1,2,0,0,1,0,0,1,0,0,,0,"2024-03-22 12:04:09","2024-04-08 12:16:44","2024-03-22 12:04:09"
605,9742398,44136773,802,0,0,0,0,"Task 1",,"2024-03-22 12:04:25",,,"No Priority",,"2024-03-23 00:00:00",Open,overdue,55954329,44136773,"2024-03-22 12:04:25","2024-03-22 12:04:25",0,0,0,0,0,0,0,1,0,0,,0,"2024-03-22 12:04:25","2024-04-08 12:16:45","2024-03-22 12:04:25"
606,9742398,44136773,802,0,0,0,0,"Task 2",,"2024-03-22 12:04:25",,,"No Priority",,"2024-03-23 00:00:00",Open,overdue,55954329,44136773,"2024-03-22 12:04:25","2024-03-27 14:30:31",0,0,0,0,0,0,0,1,0,0,,0,"2024-03-22 12:04:25","2024-04-08 12:16:45","2024-03-22 12:04:25"
607,9742398,44136773,802,0,0,0,0,"Default assignee change",,"2024-03-22 12:04:44",,,Low,,"2024-03-24 00:00:00",Open,overdue,75299246,44136773,"2024-03-22 12:04:44","2024-03-22 12:04:44",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 12:04:44","2024-04-08 12:16:45","2024-03-22 12:04:44"
608,9742398,44136773,802,0,0,0,0,"Default change in multi task",,"2024-03-22 12:05:14",,,"No Priority",,"2024-03-25 00:00:00",Open,overdue,74963966,44136773,"2024-03-22 12:05:14","2024-03-22 12:05:14",0,0,0,0,0,0,0,1,0,0,,0,"2024-03-22 12:05:14","2024-04-08 12:16:50","2024-03-22 12:05:14"
609,9742398,44136773,802,0,0,0,0,"Task 3",,"2024-03-22 12:05:14",,,"No Priority",,"2024-03-22 00:00:00",Open,overdue,33656717,44136773,"2024-03-22 12:05:14","2024-03-22 12:05:14",0,0,0,0,0,0,0,1,0,0,,0,"2024-03-22 12:05:14","2024-04-08 12:16:50","2024-03-22 12:05:14"
630,9742398,55954329,133,0,0,0,0,Hello,,"2024-03-22 13:19:42",,,"No Priority",,NULL,Open,Open,55954329,55954329,"2024-03-22 13:19:42","2024-03-22 18:40:53",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 13:19:42","2024-04-02 18:53:29","2024-03-22 13:19:42"
631,9742398,55954329,133,0,0,0,0,"Hi Ligen",,"2024-03-22 13:20:21",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-22 13:20:21","2024-03-22 18:40:55",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 13:20:21","2024-04-11 14:34:54","2024-03-22 13:20:21"
632,9742398,55954329,137,0,0,0,0,"He'll Have",,"2024-03-22 13:21:27",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-22 13:21:27","2024-03-22 13:21:27",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 13:21:27","2024-03-22 13:21:27","2024-03-22 13:21:27"
633,9742398,55954329,137,0,0,0,0,Hello,,"2024-03-22 13:22:50",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-22 13:22:50","2024-03-22 13:22:50",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 13:22:50","2024-03-22 13:22:50","2024-03-22 13:22:50"
637,9742398,55954329,137,0,0,0,0,"Din this",,"2024-03-22 13:56:09",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-22 13:56:09","2024-03-22 13:56:09",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 13:56:09","2024-03-22 13:56:09","2024-03-22 13:56:09"
638,9742398,55954329,137,0,0,0,0,Gffh,,"2024-03-22 13:57:45",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-22 13:57:45","2024-03-22 13:57:45",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 13:57:45","2024-03-22 13:57:45","2024-03-22 13:57:45"
639,9742398,55954329,137,0,0,0,0,Igigi,,"2024-03-22 13:57:56",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-22 13:57:56","2024-03-22 13:57:56",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 13:57:56","2024-03-22 13:57:56","2024-03-22 13:57:56"
640,9742398,55954329,137,0,0,0,0,Hhv,,"2024-03-22 13:58:40",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-22 13:58:40","2024-03-22 13:58:40",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 13:58:40","2024-03-22 13:58:40","2024-03-22 13:58:40"
641,9742398,55954329,137,0,0,0,0,Jvjvj,,"2024-03-22 13:59:07",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-22 13:59:07","2024-03-22 13:59:07",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 13:59:07","2024-03-22 13:59:07","2024-03-22 13:59:07"
642,9742398,55954329,137,0,0,0,0,Jvjvjv,,"2024-03-22 13:59:12",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-22 13:59:12","2024-03-22 13:59:12",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 13:59:12","2024-03-22 13:59:12","2024-03-22 13:59:12"
645,9742398,55954329,137,0,0,0,0,Yfggc,,"2024-03-22 14:05:17",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-22 14:05:17","2024-03-22 14:05:17",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 14:05:17","2024-03-22 14:05:17","2024-03-22 14:05:17"
646,9742398,55954329,137,0,0,0,0,Hfghcy,,"2024-03-22 14:05:27",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-22 14:05:27","2024-03-22 14:05:27",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 14:05:27","2024-03-22 14:05:27","2024-03-22 14:05:27"
647,9742398,55954329,137,0,0,0,0,Hchc,,"2024-03-22 14:05:36",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-22 14:05:36","2024-03-22 14:05:36",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 14:05:36","2024-03-22 14:05:36","2024-03-22 14:05:36"
648,9742398,88479168,133,0,0,0,0,"Complete this",,"2024-03-22 14:06:08",,,"No Priority",,NULL,Completed,completed,55954329,88479168,"2024-03-22 14:06:08","2024-03-22 14:06:25",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-22 14:06:08","2024-04-11 12:30:53","2024-03-22 14:06:08"
